pos index,depth index,depth,current joint position,current joint effort,current torque offset
8,6,0.1563196111,0.0081023052,0.5261641646,0.1573279102
9,6,0.1563209074,0.0094588032,0.5574354749,0.1573279102
10,6,0.1563222037,0.0107959944,0.5893204109,0.1629921475
11,6,0.1563247963,0.0121690963,0.6179956124,0.1629921475
12,6,0.1563247963,0.0134989509,0.6519810364,0.1741082133
13,6,0.1563273888,0.0148253303,0.6872881157,0.1741082133
14,6,0.1563299814,0.0161003535,0.7252149049,0.1759018884
15,6,0.1563347777,0.0174317526,0.7595071417,0.1759018884
16,6,0.156341648,0.0188492603,0.7828721207,0.1772235438
17,6,0.1563429443,0.0202729461,0.807771164,0.1772235438
18,6,0.1563468332,0.0216190184,0.8401281198,0.174651036
19,6,0.1563507221,0.0229654769,0.8720366568,0.174651036
20,6,0.1563546109,0.0243111631,0.9048420313,0.1786396032
21,6,0.1563584998,0.025636384,0.9385678445,0.1786396032
22,6,0.1563623887,0.0269538823,0.9725296675,0.1764683122
22,6,0.156365759,0.0275253645,0.9196870533,0.1764683122
21,6,0.1563623887,0.026286252,0.8718478489,0.0966497677
20,6,0.1563610924,0.0250780305,0.8273363838,0.0966497677
19,6,0.1563584998,0.0238601555,0.7835801504,0.098183832
18,6,0.1563546109,0.0225893798,0.7422076169,0.098183832
17,6,0.1563494258,0.021304317,0.7063813157,0.098183832
16,6,0.1563468332,0.0199984029,0.6689737484,0.0949268956
15,6,0.1563442406,0.0186801324,0.6352479352,0.0949268956
14,6,0.1563442406,0.0173213176,0.6020885458,0.0973577974
13,6,0.156341648,0.0160115421,0.567796309,0.0973577974
12,6,0.1563377592,0.0147816969,0.5237804647,0.0988210587
11,6,0.1563364629,0.0134923866,0.4857120696,0.0988210587
10,6,0.1563351666,0.0121752745,0.4522222664,0.0873981801
9,6,0.1563364629,0.0108720633,0.4158295415,0.0873981801
8,6,0.1563351666,0.0095364167,0.3816081076,0.0799166666
7,6,0.156332574,0.00818378,0.3505020043,0.0799166666
6,6,0.1563299814,0.0067666585,0.3264289956,0.0933692303
5,6,0.156332574,0.0052464386,0.3123864072,0.0933692303
4,6,0.1563323796,0.003752862,0.2935056161,0.1142089035
3,6,0.156332574,0.0024141263,0.2617150841,0.1142089035
2,6,0.1563312777,0.0010753906,0.2276352561,0.1142089035
1,6,0.1563299814,-0.0002421077,0.1923045757,0.0801762775
0,6,0.1563286851,-0.0015217645,0.1544249886,0.0801762775
-1,6,0.1563273888,-0.0028276786,0.1185750864,0.0801762775
-2,6,0.1563273888,-0.0041722064,0.0859113178,0.0715383156
-3,6,0.1563260926,-0.0054916353,0.0500378147,0.0715383156
-4,6,0.1563260926,-0.0068720738,0.0220234409,0.0715383156
-5,6,0.1563273888,-0.0082169878,-0.0118439782,0.0634903784
-6,6,0.1563273888,-0.0095611294,-0.0422184509,0.0634903784
-7,6,0.1563260926,-0.010907974,-0.0740561849,0.0710898968
-8,6,0.1563286851,-0.0122984521,-0.1026605834,0.0710898968
-9,6,0.1563286851,-0.0136232869,-0.1371652292,0.0668181178
0,7,0.1665192097,-0.00189902,0.1911953292,0.1324524679
1,7,0.1665227097,-0.0029971926,0.1443237653,0.1324524679
2,7,0.1665214134,-0.0042050281,0.1100079275,0.1043436901
3,7,0.1665214134,-0.0053827448,0.0724351531,0.1043436901
4,7,0.1665227097,-0.0066708967,0.0444915823,0.1043436901
5,7,0.166524006,-0.0078922469,0.0096329217,0.0856989089
6,7,0.1665253023,-0.0091552998,-0.0214731817,0.0856989089
7,7,0.1665253023,-0.0103928678,-0.0536177285,0.087586988
8,7,0.1665253023,-0.0116512871,-0.0835201814,0.087586988
9,7,0.1665253023,-0.0128815184,-0.1168211768,0.0796098538
10,7,0.1665299689,-0.0141252646,-0.1485173049,0.0796098538
11,7,0.1665291911,-0.0153392782,-0.1836355763,0.0675261475
12,7,0.1665291911,-0.0165791629,-0.2169365716,0.0675261475
13,7,0.1665291911,-0.0177688499,-0.2535889074,0.0675261475
14,7,0.1665291911,-0.0189902001,-0.2877159373,0.0730015769
15,7,0.1665304874,-0.0202408967,-0.3172643754,0.0730015769
16,7,0.1665304874,-0.0215016329,-0.3475916461,0.0672429356
17,7,0.16653308,-0.0227546463,-0.3789101584,0.0672429356
18,7,0.1665317837,-0.0240304417,-0.4078213698,0.0614842943
19,7,0.1665343763,-0.0253035343,-0.4360245515,0.0614842943
20,7,0.16653308,-0.0265727654,-0.4664934282,0.0623811319
21,7,0.1665343763,-0.0278512638,-0.4942717921,0.0623811319
22,7,0.1665356726,-0.0291297623,-0.5226873827,0.0672429356
23,7,0.1665369689,-0.0303650134,-0.5541238999,0.0672429356
24,7,0.1665382652,-0.0316234327,-0.5850883974,0.0672429356
25,7,0.1665395615,-0.0328436245,-0.6202066688,0.0636319843
26,7,0.1665434503,-0.0341144002,-0.6486930624,0.0636319843
27,7,0.1665434503,-0.0353739779,-0.6802711856,0.0593602053
28,7,0.1665473392,-0.0366845257,-0.7045094011,0.0593602053
29,7,0.1665499318,-0.0379329055,-0.7350962827,0.0593602053
30,7,0.1665499318,-0.0391631368,-0.7683028741,0.0612954864
31,7,0.1665535614,-0.0404196255,-0.7985593419,0.0543331947
32,7,0.1665555706,-0.0416761141,-0.8292642284,0.0543331947
33,7,0.1665577095,-0.0429318305,-0.8602051249,0.0543331947
34,7,0.1665615984,-0.0442821503,-0.8814224139,0.0551356283
35,7,0.166564191,-0.0455135401,-0.9145582023,0.0551356283
36,7,0.166570478,-0.0468233156,-0.9392212357,0.0605402547
37,7,0.166573265,-0.0480643587,-0.9707049548,0.0605402547
37,7,0.1665758576,-0.0486960783,-0.9106404381,0.1522536976
36,7,0.166573265,-0.0476071729,-0.8602523268,0.1522536976
35,7,0.166573265,-0.0465028221,-0.813144753,0.1522536976
34,7,0.1665719687,-0.0453208579,-0.7761384024,0.1531505352
33,7,0.1665706724,-0.0441531807,-0.7370787658,0.1531505352
32,7,0.1665693761,-0.0429295136,-0.7024561151,0.1475098988
31,7,0.1665656169,-0.041746391,-0.6662285972,0.1475098988
30,7,0.1665654873,-0.040542803,-0.6287974288,0.1478403127
29,7,0.166564191,-0.0393380567,-0.5925699108,0.1478403127
28,7,0.1665628947,-0.0381255877,-0.5585136839,0.1478403127
27,7,0.1665590058,-0.0369362868,-0.5214601313,0.1525841114
26,7,0.1665577095,-0.0356913823,-0.4913924715,0.1525841114
25,7,0.1665575151,-0.0344653984,-0.4557077763,0.1497047908
24,7,0.1665564132,-0.0332216523,-0.4257817223,0.1497047908
23,7,0.1665564132,-0.0320169059,-0.3887989728,0.1561242598
22,7,0.1665551169,-0.0308017339,-0.3546011398,0.1561242598
21,7,0.1665538207,-0.0295888787,-0.3194356664,0.1561242598
20,7,0.1665538207,-0.0283524692,-0.2871023116,0.1466838642
19,7,0.1665512281,-0.0270898024,-0.2571054547,0.1466838642
18,7,0.1665512281,-0.0258487592,-0.2247957009,0.1495159829
17,7,0.1665512281,-0.0245949735,-0.1957192826,0.1495159829
16,7,0.1665512281,-0.023316089,-0.1656516228,0.1524661065
15,7,0.1665512281,-0.022050333,-0.1381092688,0.1524661065
14,7,0.1665538207,-0.0207834187,-0.1072155743,0.1536697569
13,7,0.1665538207,-0.0195207519,-0.078139156,0.1536697569
12,7,0.1665525244,-0.0182735305,-0.0456169933,0.1536697569
11,7,0.1665512281,-0.0170506358,-0.0115135643,0.1539293678
10,7,0.1665525244,-0.0157702067,0.017492051,0.1539293678
9,7,0.1665512281,-0.0145156487,0.0475361099,0.151404062
8,7,0.1665512281,-0.0132525957,0.0771317499,0.151404062
7,7,0.1665512281,-0.0120018992,0.1084974642,0.1526549144
6,7,0.1665499318,-0.010735371,0.1377626904,0.1526549144
5,7,0.1665499318,-0.009489308,0.170426459,0.1481707265
4,7,0.1665525244,-0.0082154432,0.1996916852,0.1434741297
3,7,0.1665512281,-0.0069392616,0.2286973006,0.1434741297
2,7,0.1665512281,-0.0056387534,0.2541391666,0.1434741297
1,7,0.1665512281,-0.0043533045,0.2829323731,0.1434741297
0,7,0.1665538207,-0.00307442,0.3103095202,0.1209823873
0,7,0.1665538207,-0.003065925,0.3093654806,0.1196607319
1,7,0.1665525244,-0.0017893572,0.3378282732,0.1434741297
2,7,0.1665525244,-0.0005266904,0.3685567608,0.1434741297
3,7,0.1665525244,0.0007352042,0.3988368295,0.1458814306
4,7,0.1665525244,0.0020584944,0.4210217591,0.1458814306
5,7,0.1665525892,0.0033605472,0.4470772508,0.1458814306
6,7,0.1665538207,0.0046904018,0.4708906486,0.1611748714
7,7,0.1665551169,0.00599091,0.4980789878,0.1611748714
8,7,0.166556478,0.0074458729,0.5066697478,0.1569974963
9,7,0.1665577095,0.0088216778,0.52748582,0.1569974963
10,7,0.1665577095,0.0098955238,0.5756318373,0.1569974963
11,7,0.1665590058,0.0111562599,0.6057703001,0.1627797386
12,7,0.1665603021,0.0124335999,0.633666669,0.1627797386
13,7,0.166564191,0.0136777322,0.665409999,0.1732349767
14,7,0.166564191,0.0149125972,0.6988289993,0.1732349767
15,7,0.1665680798,0.0161069178,0.7347733054,0.1751702578
16,7,0.1665680798,0.0173541392,0.7664694335,0.1751702578
17,7,0.1665706724,0.0186654592,0.7936105707,0.1748398439
18,7,0.1665745613,0.0199706011,0.8173295645,0.1748398439
19,7,0.1665797465,0.02123906,0.8469252046,0.1754298687
20,7,0.1665797465,0.0225194891,0.8750575834,0.1754298687
21,7,0.166582339,0.0237628491,0.9070369233,0.1754298687
22,7,0.1665862279,0.0249969418,0.9405739285,0.1783327903
23,7,0.1665914131,0.0262121138,0.973638914,0.0966733687
23,7,0.1665993204,0.0267461408,0.9255400986,0.0966733687
22,7,0.1665946538,0.0255877308,0.8803206039,0.0966733687
21,7,0.1665936168,0.0244876275,0.8329770202,0.0966733687
20,7,0.1665926445,0.0233855936,0.7888195699,0.0966733687
19,7,0.1665901168,0.0222001541,0.7502083521,0.0969093786
18,7,0.1665899871,0.0209737841,0.7174737805,0.0963665559
17,7,0.1665888205,0.0197709684,0.6821431002,0.0963665559
16,7,0.1665873297,0.0185484598,0.6470720307,0.0963665559
15,7,0.1665832464,0.0172842484,0.6175943955,0.0953517134
14,7,0.1665810427,0.0160358687,0.5858746665,0.0953517134
13,7,0.1665798113,0.0148890428,0.5446909409,0.0983726399
12,7,0.1665780613,0.0136595838,0.5111067337,0.0983726399
11,7,0.1665755983,0.012428194,0.478584571,0.0890974513
10,7,0.1665719687,0.0112450713,0.4406577818,0.0890974513
9,7,0.1665722928,0.0099337513,0.4138706594,0.0804594894
8,7,0.166573265,0.0086633617,0.3864935123,0.0804594894
7,7,0.1665719687,0.0074257938,0.353286921,0.0944076738
6,7,0.1665706724,0.0061345529,0.3254141531,0.0944076738
5,7,0.1665680798,0.0048483317,0.2990990505,0.0944076738
4,7,0.1665667836,0.0036018826,0.2665296858,0.1139728936
3,7,0.1665680798,0.0022558103,0.2459496235,0.1139728936
2,7,0.1665654873,0.000986193,0.2168024022,0.0903011017
1,7,0.1665667836,-0.0002780184,0.1877023829,0.079185036
0,7,0.1665654873,-0.0015190616,0.1531741361,0.079185036
-1,7,0.166564191,-0.0027450454,0.1206755744,0.079185036
-2,7,0.166564191,-0.00400694,0.0892626582,0.0725767591
-3,7,0.1665628947,-0.0052383297,0.0568112985,0.0725767591
-4,7,0.1665597836,-0.0065268677,0.0287733237,0.0725767591
-5,7,0.1665590058,-0.0078065245,0.0011365657,0.062121521
-6,7,0.1665564132,-0.0090830923,-0.0277274437,0.062121521
-7,7,0.1665564132,-0.0103442145,-0.0576062956,0.0720339363
-8,7,0.1665590058,-0.0116559207,-0.0841102062,0.0720339363
-9,7,0.1665564132,-0.0129158846,-0.1134934373,0.0701222562
0,8,0.1761008669,-0.002000574,0.202264193,0.1317444382
1,8,0.1761100705,-0.0030937268,0.1643846059,0.1317444382
2,8,0.1761113668,-0.0041606223,0.1232244812,0.1009451477
3,8,0.1761113668,-0.005253389,0.0862889336,0.1009451477
4,8,0.1761126631,-0.0064245415,0.0560560669,0.1009451477
5,8,0.1761139594,-0.0075775455,0.0235575052,0.0848492733
6,8,0.176116552,-0.0087598959,-0.0062269428,0.0848492733
7,8,0.1761191446,-0.0099264147,-0.0354921691,0.0848492733
8,8,0.1761204409,-0.0110879137,-0.0655598289,0.0860529237
9,8,0.1761217371,-0.0122718087,-0.0944946413,0.0860529237
10,8,0.1761204409,-0.0134147731,-0.1284092623,0.0774149618
11,8,0.1761230334,-0.0145596683,-0.160955026,0.0774149618
12,8,0.1761240056,-0.0156933655,-0.1933355828,0.068588192
13,8,0.1761243297,-0.0168498447,-0.2255509326,0.068588192
14,8,0.1761282186,-0.0179568985,-0.2619200565,0.068588192
15,8,0.1761282186,-0.0191041104,-0.2940646033,0.0699334483
16,8,0.1761308112,-0.0202667679,-0.3262327512,0.0699334483
17,8,0.1761334038,-0.0214394649,-0.3549551547,0.0679745662
18,8,0.1761372926,-0.0225963303,-0.3858488491,0.0679745662
19,8,0.1761411815,-0.0237948984,-0.4134384052,0.0679745662
20,8,0.1761426074,-0.0249926943,-0.4410515622,0.0607998656
21,8,0.1761437741,-0.0261541933,-0.4701043795,0.0607998656
22,8,0.1761476629,-0.0273539198,-0.4992279998,0.0615078953
23,8,0.1761506444,-0.0285289336,-0.5290832507,0.0615078953
24,8,0.1761541444,-0.0296981554,-0.5574044374,0.0649772407
25,8,0.1761590703,-0.0308565653,-0.5881093239,0.0649772407
26,8,0.1761634129,-0.0320381435,-0.6190030184,0.0637263882
27,8,0.176167561,-0.0331467418,-0.6540032849,0.0637263882
28,8,0.1761732647,-0.0343437654,-0.6818760528,0.0637263882
29,8,0.1761763109,-0.0355006307,-0.7128405502,0.0566696926
30,8,0.1761826628,-0.036719278,-0.7362999332,0.0566696926
31,8,0.1761866813,-0.0378884998,-0.7677364504,0.0566696926
32,8,0.1761910238,-0.0390040485,-0.8026659139,0.0591241954
33,8,0.1761956257,-0.0401713396,-0.8339136232,0.0591241954
34,8,0.1761998386,-0.0413351554,-0.8648545197,0.0558672589
35,8,0.1762034034,-0.0425059217,-0.893930938,0.0558672589
36,8,0.176205996,-0.0436786187,-0.9228893514,0.0534599581
37,8,0.1762085886,-0.0448814344,-0.9497708777,0.0534599581
38,8,0.1762098849,-0.0460313493,-0.9825054493,0.0597850231
38,8,0.1762139034,-0.0466449204,-0.9232905682,0.1525841114
37,8,0.17621507,-0.0455926981,-0.8772922408,0.1526313134
36,8,0.1762137737,-0.0445528321,-0.8355892934,0.1526313134
35,8,0.1762124774,-0.0434631545,-0.7955384153,0.1526313134
34,8,0.1762098849,-0.0423441305,-0.7612225775,0.1477931107
33,8,0.1762111812,-0.0412517499,-0.7234845962,0.1477931107
32,8,0.1762098849,-0.0401416071,-0.6875874921,0.1477931107
31,8,0.1762085886,-0.0390330088,-0.6531300483,0.1493507759
30,8,0.1762072923,-0.0379112818,-0.6157932839,0.1493507759
29,8,0.176205996,-0.0368057726,-0.5806750124,0.1523953035
28,8,0.1762046997,-0.0356431152,-0.5501589338,0.1523953035
27,8,0.1762008108,-0.0345136655,-0.5164803227,0.1483595344
26,8,0.176199709,-0.0333602753,-0.4853742193,0.1483595344
25,8,0.176196922,-0.0322412513,-0.4495007162,0.1483595344
24,8,0.1761954312,-0.0311148908,-0.4148544645,0.1528673233
23,8,0.1761917368,-0.0299873718,-0.3821434939,0.1528673233
22,8,0.1761891442,-0.0288556052,-0.347874858,0.1489731601
21,8,0.1761878479,-0.0276767301,-0.3195536713,0.1489731601
20,8,0.1761826628,-0.0265148449,-0.2885419719,0.1481235245
19,8,0.1761800702,-0.0253529598,-0.2556185924,0.1481235245
18,8,0.1761800702,-0.024183738,-0.2264949721,0.1481235245
17,8,0.1761787739,-0.0229890312,-0.1980557805,0.1489731601
16,8,0.1761761813,-0.0218252154,-0.1676813078,0.1489731601
15,8,0.1761761813,-0.0206308947,-0.141861826,0.1529617272
14,8,0.1761774776,-0.0194601284,-0.1111333384,0.1529617272
13,8,0.1761774776,-0.0183024908,-0.0807824667,0.1529617272
12,8,0.1761774776,-0.0171645461,-0.0463486239,0.1515456679
11,8,0.1761774776,-0.0159945521,-0.0163517671,0.1515456679
10,8,0.176174885,-0.0148264887,0.0147543363,0.1511680521
9,8,0.1761761813,-0.0136815936,0.0479845287,0.1511680521
8,8,0.1761761813,-0.0124892036,0.0746064441,0.1567614865
7,8,0.1761761813,-0.0113114868,0.1047213059,0.1567614865
6,8,0.1761719036,-0.0101175523,0.1319096452,0.1567614865
5,8,0.1761709962,-0.0089498751,0.1622369159,0.1444889722
4,8,0.1761671073,-0.0077370199,0.1884812155,0.1444889722
3,8,0.1761671073,-0.0065496498,0.2167315992,0.1444889722
2,8,0.1761684036,-0.0053394975,0.2418666524,0.1444889722
1,8,0.1761684036,-0.0041629392,0.2726187409,0.1444889722
0,8,0.1761684036,-0.0029902422,0.3023087849,0.1209351853
0,8,0.1761684036,-0.0029809749,0.3008455236,0.1209351853
1,8,0.1761709962,-0.0017797038,0.3278922569,0.1209351853
2,8,0.1761709962,-0.0006000563,0.3558830297,0.1209351853
3,8,0.1761709962,0.0005900168,0.3844166253,0.1461646424
4,8,0.1761696999,0.0018577034,0.4049730866,0.1461646424
5,8,0.1761696999,0.0030585884,0.4320198199,0.1461646424
6,8,0.1761722925,0.0043370868,0.450971414,0.1587675705
7,8,0.1761709962,0.0055375856,0.4780889502,0.1587675705
8,8,0.1761722925,0.0067253419,0.506197728,0.1587675705
9,8,0.176174885,0.0078849103,0.5388378956,0.157729127
10,8,0.1761735887,0.0090780725,0.5646809784,0.157729127
11,8,0.1761761813,0.0102588784,0.5944890274,0.1618593001
12,8,0.1761761813,0.0114084071,0.6254771258,0.1618593001
13,8,0.1761787739,0.0126154703,0.6530666818,0.1745566321
14,8,0.1761813665,0.0137402863,0.6880905494,0.1745566321
15,8,0.1761865516,0.0148817062,0.7208723229,0.1745566321
16,8,0.1761878479,0.0159806511,0.7578786735,0.1757602825
17,8,0.1761930331,0.017141764,0.7880643383,0.1757602825
18,8,0.1761943294,0.0183557776,0.814167032,0.1757602825
19,8,0.1761995145,0.0195717219,0.8387828634,0.1757602825
20,8,0.1762046997,0.0207486664,0.8671984541,0.1757602825
21,8,0.1762098849,0.021956888,0.8941743844,0.1763975092
22,8,0.1762170793,0.0231095059,0.926861754,0.1763975092
23,8,0.1762228478,0.0242659851,0.9583454732,0.1800084605
24,8,0.1762293292,0.0254093357,0.9903012121,0.0951157035
24,8,0.1762383384,0.0259379568,0.9409279433,0.0951157035
23,8,0.1762358107,0.0248965462,0.8944575962,0.0951157035
22,8,0.1762332181,0.023870195,0.8488604857,0.0967441717
21,8,0.1762306255,0.0227893986,0.8115709232,0.0967441717
20,8,0.1762280329,0.0216947012,0.7743757647,0.0967441717
19,8,0.1762241441,0.0205575288,0.7393046953,0.0930152155
18,8,0.1762202552,0.0194527918,0.7031951822,0.0930152155
17,8,0.1762163663,0.0182986294,0.6726319016,0.0930152155
16,8,0.1762111812,0.0171212988,0.6437442912,0.0947380876
15,8,0.1762111812,0.0159883739,0.6087676257,0.0947380876
14,8,0.1762085886,0.0149187754,0.5690471614,0.0985614478
13,8,0.1762034034,0.0138151968,0.5317811999,0.0985614478
12,8,0.1762021071,0.0126610344,0.5008639045,0.0894042642
11,8,0.1761982183,0.0115373768,0.465792835,0.0894042642
10,8,0.1761945886,0.0103901648,0.4328222535,0.0894042642
9,8,0.1761917368,0.0092193985,0.4034154214,0.0894042642
8,8,0.1761891442,0.0080455431,0.3738669833,0.0894042642
7,8,0.1761865516,0.0068940836,0.3417224364,0.0894042642
6,8,0.1761839591,0.005674278,0.3180034426,0.0894042642
5,8,0.1761826628,0.0044718485,0.2903430836,0.0894042642
4,8,0.1761800702,0.0032686467,0.26400438,0.1154833569
3,8,0.1761800702,0.0020167917,0.2418666524,0.1154833569
2,8,0.1761813665,0.0008101147,0.2165191903,0.1154833569
1,8,0.1761813665,-0.0003648991,0.1864751315,0.0802234795
0,8,0.1761787739,-0.001497824,0.1519232837,0.0802234795
-1,8,0.1761787739,-0.0026728378,0.1238853089,0.0802234795
-2,8,0.1761800702,-0.0038293171,0.0922127818,0.0802234795
-3,8,0.1761813665,-0.0050008557,0.062121521,0.0722227442
-4,8,0.1761826628,-0.0062075327,0.0347207729,0.0722227442
-5,8,0.1761826628,-0.0074254077,0.0091137,0.0626407428
-6,8,0.1761826628,-0.0086108472,-0.0206235461,0.0626407428
-7,8,0.1761826628,-0.0097812273,-0.050384393,0.0626407428
-8,8,0.1761826628,-0.0109713005,-0.0778087421,0.070547074
-9,8,0.1761826628,-0.012171027,-0.1054691011,0.070547074
0,9,0.1868277963,-0.0022241471,0.2240243048,0.132310862
1,9,0.1868277963,-0.0033238642,0.195915527,0.132310862
2,9,0.1868290925,-0.00435176,0.1607028516,0.132310862
3,9,0.1868261111,-0.0054005071,0.1257025851,0.132310862
4,9,0.1868277963,-0.006516442,0.0989154627,0.1022196011
5,9,0.1868255277,-0.0076312185,0.07068868,0.0879882048
6,9,0.1868252037,-0.0087494702,0.0432879319,0.0879882048
7,9,0.1868265,-0.0098148212,0.0103409514,0.0879882048
8,9,0.1868265,-0.0108944593,-0.02071795,0.0877285939
9,9,0.1868265,-0.0120038298,-0.0488975307,0.0877285939
10,9,0.1868265,-0.0130749729,-0.0800036341,0.0778869816
11,9,0.1868265,-0.0141658089,-0.1105433137,0.0778869816
12,9,0.1868252037,-0.0152330906,-0.1415078112,0.0692726206
13,9,0.1868252037,-0.0163212237,-0.1722362987,0.0692726206
14,9,0.1868226111,-0.0174081983,-0.2040268307,0.0692726206
15,9,0.1868239074,-0.0184592623,-0.2369974122,0.0698390444
16,9,0.1868239074,-0.0195497121,-0.2658142196,0.0698390444
17,9,0.1868213148,-0.0206440234,-0.2941354063,0.0698390444
18,9,0.1868213148,-0.0217560969,-0.3226926029,0.068588192
19,9,0.1868213148,-0.0228237647,-0.3546955438,0.068588192
20,9,0.1868213148,-0.0239478085,-0.3817894791,0.068588192
21,9,0.1868213148,-0.0250676048,-0.409520641,0.0604694518
22,9,0.1868226111,-0.026144926,-0.4393758919,0.0604694518
23,9,0.1868226111,-0.0272597025,-0.4661630143,0.0616967032
24,9,0.1868252037,-0.0283397267,-0.4989919899,0.0616967032
25,9,0.1868242963,-0.0294301766,-0.5278796003,0.0666529109
26,9,0.1868239074,-0.0304615475,-0.5630214727,0.0666529109
27,9,0.1868239074,-0.0315160867,-0.5958504483,0.0666529109
28,9,0.1868252037,-0.032562517,-0.6296470644,0.0629239546
29,9,0.1868265,-0.0335525714,-0.6706891841,0.0629239546
30,9,0.1868252037,-0.0345789226,-0.7072471159,0.0629239546
31,9,0.1868277963,-0.0356543131,-0.7376687905,0.0562212738
32,9,0.1868277963,-0.0367945746,-0.7618834051,0.0562212738
33,9,0.1868290925,-0.0378811632,-0.7930131095,0.0562212738
34,9,0.1868303888,-0.0389241182,-0.8272109424,0.0611066785
35,9,0.1868342777,-0.0400137958,-0.8567593805,0.0611066785
36,9,0.1868342777,-0.0410942062,-0.8881014937,0.0526339235
37,9,0.1868392684,-0.0422020322,-0.9166822913,0.0526339235
38,9,0.1868419258,-0.0432708584,-0.9484492223,0.0526339235
39,9,0.1868511295,-0.0444551395,-0.9679436391,0.0546400075
39,9,0.1868511295,-0.044965226,-0.9210248732,0.1514984659
38,9,0.1868524258,-0.0440300031,-0.8711323827,0.1514984659
37,9,0.1868511295,-0.0429990182,-0.8356128944,0.1453858098
36,9,0.1868485369,-0.0420062609,-0.7968836717,0.1453858098
35,9,0.1868498332,-0.0409729593,-0.7606561537,0.1453858098
34,9,0.1868485369,-0.0399481526,-0.7236026012,0.149232771
33,9,0.1868472406,-0.03891794,-0.6873750832,0.149232771
32,9,0.186844648,-0.0378718959,-0.6548765215,0.1519704857
31,9,0.1868459443,-0.0368297131,-0.6199942599,0.1519704857
30,9,0.186844648,-0.0357485305,-0.5881565259,0.1519704857
29,9,0.1868433517,-0.0346893577,-0.5558231711,0.1490203621
28,9,0.1868420554,-0.0336043137,-0.5257555113,0.1490203621
27,9,0.1868407592,-0.0325447547,-0.4935401614,0.1490203621
26,9,0.1868394629,-0.0315014135,-0.4586342989,0.1506724313
25,9,0.1868381666,-0.0304349041,-0.4252625006,0.1506724313
24,9,0.1868368703,-0.0293784343,-0.3922211161,0.1506724313
23,9,0.1868355092,-0.0282852814,-0.3633099047,0.1460702385
22,9,0.1868329814,-0.0271909702,-0.3321329984,0.1460702385
21,9,0.1868316851,-0.0260970451,-0.303316191,0.1460702385
20,9,0.1868303888,-0.0250104565,-0.2742869747,0.1461174405
19,9,0.1868277314,-0.023898383,-0.2471930394,0.1544721905
18,9,0.1868241666,-0.0227778145,-0.2192022666,0.1544721905
17,9,0.1868224166,-0.021691226,-0.1899842423,0.1544721905
16,9,0.1868176852,-0.0205752911,-0.1614742478,0.1524661065
15,9,0.1868152222,-0.0194813659,-0.1329170512,0.1524661065
14,9,0.1868132778,-0.0183924606,-0.1026133815,0.1524661065
13,9,0.1868096482,-0.017330971,-0.0700440168,0.1542125797
12,9,0.1868070556,-0.0162447686,-0.0405663817,0.1542125797
11,9,0.186804463,-0.0151342396,-0.0133072395,0.1542125797
10,9,0.1868039445,-0.0140673441,0.0207725885,0.1007563398
9,9,0.1868013519,-0.0129394389,0.0468044792,0.1487371502
8,9,0.1867992131,-0.0118443554,0.076966543,0.1547554024
7,9,0.1867964908,-0.0107060246,0.1010395517,0.1547554024
6,9,0.1867903335,-0.0096124856,0.1305407878,0.1509084412
5,9,0.1867859261,-0.0085050457,0.1585787626,0.1509084412
4,9,0.1867789261,-0.0073238537,0.1807636922,0.1509084412
3,9,0.1867759447,-0.0061445924,0.200187306,0.1509084412
2,9,0.1867720558,-0.0049398461,0.2189500922,0.1509084412
1,9,0.1867694632,-0.0038200498,0.2464688452,0.1509084412
0,9,0.1867678428,-0.002724194,0.276725313,0.1189291013
0,9,0.1867646669,-0.0027176297,0.274483219,0.1206047715
1,9,0.1867653799,-0.0016032393,0.3016715582,0.1189291013
2,9,0.1867616855,-0.0005185815,0.3332496814,0.1206047715
3,9,0.1867590929,0.0005977395,0.3594467791,0.1444417703
4,9,0.1867592873,0.0017183081,0.3874139509,0.1444417703
5,9,0.1867605188,0.0028354014,0.4144134822,0.1444417703
6,9,0.1867603892,0.0040030786,0.4353239583,0.1602780338
7,9,0.1867629818,0.005114766,0.4640699628,0.1602780338
8,9,0.1867616855,0.0062229782,0.4927215633,0.1565018756
9,9,0.1867629818,0.0073454774,0.5179510204,0.1565018756
10,9,0.186764278,0.0084699073,0.5449741527,0.1565018756
11,9,0.1867629818,0.0096148024,0.5685043386,0.1565018756
12,9,0.186763954,0.0107365294,0.5956218749,0.1624729258
13,9,0.1867655743,0.0118570979,0.623093426,0.1624729258
14,9,0.1867655743,0.0129575874,0.6513202087,0.1728337599
15,9,0.1867668706,0.0140522847,0.6794053854,0.1728337599
16,9,0.1867694632,0.0151102991,0.7147124648,0.1746038341
17,9,0.1867707595,0.016149779,0.7481078641,0.1746038341
18,9,0.1867720558,0.0172475655,0.7771134795,0.1746038341
19,9,0.1867733521,0.0183924606,0.8043254196,0.1756658786
20,9,0.1867746484,0.0195365835,0.8267463591,0.1756658786
21,9,0.1867759447,0.0206478847,0.8543123141,0.1756658786
22,9,0.1867798335,0.0217854433,0.8790933525,0.1744150261
23,9,0.1867798335,0.0228693289,0.9099398449,0.1744150261
24,9,0.1867824261,0.0239574619,0.9399367018,0.1744150261
25,9,0.1867850187,0.025034397,0.9722228546,0.1776719626
25,9,0.1867835279,0.0256000872,0.9173741564,0.096177748
24,9,0.1867824261,0.024652894,0.8689213262,0.096177748
